,GEOID,CONTRACT RENT_Estimate!!Total,CONTRACT RENT_Estimate!!Total!!With cash rent,CONTRACT RENT_Estimate!!Total!!With cash rent!!Less than $100,CONTRACT RENT_Estimate!!Total!!With cash rent!!$100 to $149,CONTRACT RENT_Estimate!!Total!!With cash rent!!$150 to $199,CONTRACT RENT_Estimate!!Total!!With cash rent!!$200 to $249,CONTRACT RENT_Estimate!!Total!!With cash rent!!$250 to $299,CONTRACT RENT_Estimate!!Total!!With cash rent!!$300 to $349,CONTRACT RENT_Estimate!!Total!!With cash rent!!$350 to $399,CONTRACT RENT_Estimate!!Total!!With cash rent!!$400 to $449,CONTRACT RENT_Estimate!!Total!!With cash rent!!$450 to $499,CONTRACT RENT_Estimate!!Total!!With cash rent!!$500 to $549,CONTRACT RENT_Estimate!!Total!!With cash rent!!$550 to $599,CONTRACT RENT_Estimate!!Total!!With cash rent!!$600 to $649,CONTRACT RENT_Estimate!!Total!!With cash rent!!$650 to $699,CONTRACT RENT_Estimate!!Total!!With cash rent!!$700 to $749,CONTRACT RENT_Estimate!!Total!!With cash rent!!$750 to $799,CONTRACT RENT_Estimate!!Total!!With cash rent!!$800 to $899,CONTRACT RENT_Estimate!!Total!!With cash rent!!$900 to $999,"CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,000 to $1,249","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,250 to $1,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,500 to $1,999","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,000 to $2,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,500 to $2,999",YEAR
575,13121007807,684.0,624.0,31.0,23.0,28.0,0.0,7.0,0.0,36.0,24.0,14.0,32.0,23.0,176.0,67.0,40.0,71.0,31.0,7.0,14.0,0.0,0.0,0.0,0.0,2016.0
576,13121007807,681.0,625.0,35.0,18.0,73.0,0.0,9.0,0.0,38.0,26.0,6.0,40.0,0.0,129.0,26.0,86.0,72.0,20.0,35.0,12.0,0.0,0.0,0.0,0.0,2017.0
577,13121007900,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,83.0,20.0,29.0,47.0,33.0,0.0,0.0,0.0,0.0,2012.0
578,13121007900,336.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,85.0,29.0,15.0,67.0,59.0,32.0,0.0,0.0,20.0,2013.0
579,13121007900,501.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,17.0,110.0,21.0,15.0,91.0,162.0,20.0,0.0,0.0,5.0,2014.0
580,13121007900,554.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,42.0,18.0,99.0,94.0,0.0,0.0,183.0,19.0,58.0,0.0,0.0,2015.0
581,13121007900,600.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,83.0,16.0,47.0,77.0,0.0,0.0,213.0,18.0,85.0,0.0,0.0,2016.0
582,13121007900,798.0,752.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,32.0,0.0,72.0,53.0,29.0,68.0,16.0,0.0,262.0,18.0,105.0,0.0,0.0,2017.0
583,13121008201,1110.0,1062.0,103.0,49.0,0.0,0.0,12.0,42.0,48.0,8.0,0.0,143.0,112.0,79.0,96.0,40.0,74.0,38.0,144.0,70.0,4.0,0.0,0.0,48.0,2012.0
584,13121008201,1145.0,1098.0,59.0,40.0,8.0,14.0,15.0,32.0,65.0,8.0,25.0,18.0,281.0,81.0,57.0,48.0,58.0,57.0,123.0,104.0,5.0,0.0,0.0,47.0,2013.0
585,13121008201,1080.0,1022.0,39.0,37.0,8.0,12.0,13.0,42.0,34.0,19.0,0.0,85.0,283.0,70.0,47.0,28.0,101.0,36.0,88.0,80.0,0.0,0.0,0.0,58.0,2014.0
586,13121008201,1200.0,1138.0,49.0,41.0,9.0,13.0,13.0,49.0,51.0,21.0,0.0,95.0,195.0,64.0,119.0,32.0,155.0,114.0,37.0,81.0,0.0,0.0,0.0,0.0,2015.0
587,13121008201,1128.0,1079.0,54.0,29.0,11.0,25.0,32.0,0.0,52.0,34.0,0.0,33.0,152.0,45.0,183.0,36.0,246.0,65.0,45.0,7.0,0.0,30.0,0.0,0.0,2016.0
588,13121008201,1138.0,1100.0,30.0,0.0,0.0,44.0,29.0,0.0,54.0,28.0,0.0,68.0,216.0,62.0,62.0,95.0,122.0,213.0,0.0,64.0,0.0,13.0,0.0,0.0,2017.0
589,13121008102,1732.0,1671.0,95.0,101.0,0.0,0.0,0.0,67.0,94.0,90.0,46.0,204.0,47.0,215.0,326.0,79.0,0.0,274.0,14.0,0.0,19.0,0.0,0.0,61.0,2012.0
590,13121008102,1752.0,1690.0,112.0,64.0,59.0,0.0,0.0,37.0,94.0,54.0,53.0,183.0,88.0,173.0,367.0,98.0,0.0,262.0,46.0,0.0,0.0,0.0,0.0,62.0,2013.0
591,13121008102,1750.0,1689.0,113.0,61.0,157.0,34.0,0.0,12.0,21.0,47.0,46.0,204.0,204.0,159.0,261.0,32.0,50.0,162.0,126.0,0.0,0.0,0.0,0.0,61.0,2014.0
592,13121008102,1814.0,1767.0,127.0,76.0,183.0,45.0,0.0,12.0,21.0,41.0,56.0,216.0,260.0,66.0,318.0,76.0,40.0,176.0,54.0,0.0,0.0,0.0,0.0,0.0,2015.0
593,13121008102,1959.0,1910.0,88.0,75.0,178.0,98.0,42.0,16.0,13.0,0.0,57.0,204.0,261.0,84.0,304.0,192.0,39.0,195.0,44.0,0.0,20.0,0.0,0.0,0.0,2016.0
594,13121008102,2000.0,1980.0,67.0,46.0,218.0,159.0,43.0,0.0,16.0,41.0,39.0,171.0,264.0,134.0,217.0,253.0,55.0,208.0,29.0,0.0,20.0,0.0,0.0,0.0,2017.0
595,13121004800,443.0,439.0,73.0,18.0,49.0,18.0,24.0,15.0,0.0,4.0,0.0,0.0,21.0,37.0,35.0,20.0,51.0,24.0,3.0,35.0,12.0,0.0,0.0,4.0,2012.0
596,13121004800,509.0,485.0,41.0,35.0,38.0,16.0,23.0,21.0,0.0,21.0,0.0,0.0,29.0,26.0,48.0,28.0,54.0,36.0,17.0,41.0,11.0,0.0,0.0,24.0,2013.0
597,13121004800,549.0,524.0,53.0,40.0,41.0,5.0,18.0,27.0,0.0,20.0,0.0,0.0,24.0,38.0,24.0,42.0,57.0,35.0,20.0,63.0,10.0,0.0,7.0,25.0,2014.0
598,13121004800,572.0,531.0,51.0,42.0,42.0,4.0,7.0,11.0,0.0,16.0,0.0,0.0,25.0,32.0,38.0,52.0,52.0,79.0,34.0,24.0,10.0,0.0,12.0,0.0,2015.0
599,13121004800,580.0,541.0,56.0,38.0,30.0,4.0,6.0,5.0,0.0,17.0,4.0,13.0,12.0,18.0,31.0,35.0,37.0,73.0,27.0,87.0,28.0,0.0,15.0,0.0,2016.0
600,13121004800,559.0,519.0,58.0,40.0,30.0,14.0,5.0,4.0,0.0,11.0,10.0,0.0,13.0,0.0,26.0,34.0,42.0,33.0,33.0,101.0,42.0,7.0,10.0,0.0,2017.0
601,13121005000,426.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,39.0,9.0,25.0,42.0,16.0,19.0,17.0,50.0,31.0,76.0,54.0,37.0,0.0,0.0,2012.0
602,13121005000,357.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,11.0,30.0,14.0,13.0,18.0,4.0,47.0,39.0,78.0,30.0,42.0,0.0,0.0,2013.0
603,13121005000,352.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,23.0,26.0,37.0,12.0,0.0,4.0,31.0,41.0,70.0,42.0,43.0,0.0,0.0,2014.0
604,13121005000,377.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,13.0,15.0,39.0,13.0,0.0,8.0,31.0,65.0,64.0,54.0,53.0,0.0,0.0,2015.0
605,13121005000,373.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,5.0,45.0,6.0,0.0,6.0,33.0,66.0,82.0,48.0,59.0,0.0,0.0,2016.0
606,13121005000,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,30.0,12.0,0.0,6.0,40.0,65.0,57.0,33.0,26.0,18.0,5.0,2017.0
607,13121003900,303.0,303.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,76.0,25.0,0.0,14.0,9.0,41.0,29.0,7.0,0.0,6.0,32.0,0.0,0.0,2012.0
608,13121003900,311.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,117.0,19.0,0.0,13.0,9.0,27.0,31.0,8.0,17.0,5.0,9.0,0.0,19.0,2013.0
609,13121003900,331.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,85.0,39.0,0.0,13.0,20.0,22.0,64.0,7.0,25.0,6.0,0.0,0.0,19.0,2014.0
610,13121003900,375.0,346.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,27.0,71.0,49.0,9.0,25.0,19.0,13.0,88.0,7.0,18.0,6.0,0.0,0.0,0.0,2015.0
611,13121003900,440.0,408.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,5.0,25.0,66.0,44.0,17.0,48.0,28.0,15.0,88.0,7.0,32.0,17.0,0.0,0.0,0.0,2016.0
612,13121003900,514.0,469.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,6.0,12.0,56.0,18.0,58.0,58.0,69.0,0.0,71.0,47.0,42.0,13.0,0.0,0.0,0.0,2017.0
613,13121004100,517.0,502.0,0.0,0.0,0.0,5.0,0.0,15.0,60.0,23.0,0.0,100.0,45.0,0.0,21.0,9.0,16.0,66.0,84.0,53.0,5.0,0.0,0.0,15.0,2012.0
614,13121004100,524.0,520.0,0.0,6.0,0.0,4.0,0.0,19.0,67.0,26.0,0.0,79.0,52.0,0.0,28.0,15.0,45.0,54.0,90.0,30.0,5.0,0.0,0.0,4.0,2013.0
615,13121004100,509.0,499.0,0.0,5.0,0.0,5.0,0.0,19.0,57.0,24.0,0.0,52.0,45.0,0.0,26.0,17.0,31.0,84.0,86.0,43.0,5.0,0.0,0.0,10.0,2014.0
616,13121004100,483.0,464.0,0.0,8.0,0.0,14.0,0.0,13.0,11.0,30.0,0.0,41.0,74.0,0.0,34.0,19.0,38.0,51.0,59.0,59.0,13.0,0.0,0.0,0.0,2015.0
617,13121004100,475.0,457.0,0.0,8.0,0.0,6.0,0.0,19.0,13.0,5.0,0.0,45.0,38.0,35.0,16.0,17.0,42.0,50.0,80.0,68.0,15.0,0.0,0.0,0.0,2016.0
618,13121004100,447.0,427.0,0.0,7.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,42.0,11.0,39.0,31.0,26.0,40.0,22.0,65.0,92.0,27.0,0.0,0.0,0.0,2017.0
619,13121004900,442.0,415.0,0.0,16.0,36.0,18.0,28.0,4.0,11.0,0.0,0.0,17.0,14.0,0.0,27.0,19.0,11.0,9.0,0.0,44.0,98.0,63.0,0.0,27.0,2012.0
620,13121004900,381.0,351.0,0.0,26.0,32.0,30.0,36.0,5.0,0.0,11.0,0.0,5.0,0.0,0.0,15.0,11.0,15.0,21.0,0.0,39.0,34.0,71.0,0.0,30.0,2013.0
621,13121004900,448.0,417.0,0.0,22.0,32.0,39.0,44.0,5.0,0.0,7.0,0.0,5.0,36.0,9.0,14.0,8.0,23.0,20.0,0.0,23.0,46.0,84.0,0.0,31.0,2014.0
622,13121004900,407.0,407.0,0.0,27.0,21.0,51.0,52.0,8.0,0.0,1.0,0.0,6.0,43.0,14.0,0.0,9.0,16.0,25.0,0.0,31.0,69.0,34.0,0.0,0.0,2015.0
623,13121004900,434.0,434.0,0.0,0.0,18.0,23.0,66.0,0.0,0.0,3.0,0.0,53.0,45.0,14.0,0.0,0.0,25.0,13.0,6.0,63.0,27.0,78.0,0.0,0.0,2016.0
624,13121004900,354.0,354.0,0.0,0.0,9.0,18.0,57.0,0.0,0.0,3.0,0.0,29.0,44.0,11.0,0.0,0.0,10.0,10.0,7.0,57.0,40.0,59.0,0.0,0.0,2017.0
625,13121004000,256.0,251.0,18.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,39.0,21.0,15.0,3.0,21.0,20.0,20.0,52.0,14.0,5.0,0.0,0.0,0.0,5.0,2012.0
626,13121004000,311.0,292.0,10.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,14.0,23.0,17.0,12.0,48.0,40.0,32.0,48.0,16.0,18.0,0.0,0.0,0.0,19.0,2013.0
627,13121004000,364.0,342.0,10.0,8.0,5.0,3.0,0.0,0.0,0.0,21.0,27.0,13.0,22.0,25.0,59.0,34.0,30.0,42.0,18.0,25.0,0.0,0.0,0.0,22.0,2014.0
628,13121004000,422.0,400.0,0.0,12.0,6.0,10.0,0.0,0.0,0.0,29.0,52.0,23.0,10.0,34.0,65.0,20.0,44.0,62.0,6.0,27.0,0.0,0.0,0.0,0.0,2015.0
629,13121004000,502.0,479.0,0.0,15.0,6.0,3.0,0.0,0.0,0.0,37.0,40.0,62.0,5.0,59.0,52.0,48.0,41.0,81.0,3.0,27.0,0.0,0.0,0.0,0.0,2016.0
630,13121004000,571.0,549.0,14.0,21.0,5.0,10.0,0.0,0.0,0.0,35.0,35.0,75.0,12.0,49.0,47.0,45.0,39.0,98.0,6.0,58.0,0.0,0.0,0.0,0.0,2017.0
631,13121004400,657.0,600.0,121.0,19.0,86.0,17.0,0.0,12.0,25.0,0.0,10.0,57.0,12.0,49.0,22.0,6.0,51.0,89.0,16.0,8.0,0.0,0.0,0.0,57.0,2012.0
632,13121004400,840.0,796.0,139.0,86.0,71.0,51.0,29.0,31.0,22.0,0.0,11.0,60.0,11.0,50.0,11.0,8.0,90.0,78.0,43.0,5.0,0.0,0.0,0.0,44.0,2013.0
633,13121004400,885.0,841.0,146.0,85.0,18.0,83.0,37.0,32.0,20.0,0.0,10.0,23.0,51.0,55.0,52.0,0.0,86.0,69.0,43.0,5.0,0.0,26.0,0.0,44.0,2014.0
634,13121004400,988.0,935.0,106.0,59.0,46.0,83.0,39.0,50.0,18.0,0.0,9.0,25.0,56.0,63.0,97.0,0.0,98.0,61.0,43.0,56.0,0.0,26.0,0.0,0.0,2015.0
635,13121004400,1050.0,1021.0,119.0,47.0,79.0,81.0,38.0,98.0,23.0,10.0,0.0,28.0,5.0,71.0,93.0,24.0,77.0,99.0,43.0,67.0,0.0,19.0,0.0,0.0,2016.0
636,13121004400,1080.0,1053.0,236.0,55.0,57.0,69.0,40.0,48.0,56.0,11.0,0.0,0.0,8.0,48.0,86.0,38.0,23.0,112.0,50.0,99.0,0.0,17.0,0.0,0.0,2017.0
637,13121005300,512.0,470.0,13.0,0.0,48.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,0.0,43.0,41.0,61.0,121.0,53.0,24.0,42.0,2012.0
638,13121005300,533.0,492.0,14.0,0.0,49.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,0.0,42.0,54.0,50.0,154.0,53.0,12.0,41.0,2013.0
639,13121005300,520.0,470.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,0.0,58.0,43.0,43.0,134.0,92.0,18.0,50.0,2014.0
640,13121005300,542.0,491.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,88.0,51.0,59.0,155.0,64.0,0.0,19.0,2015.0
641,13121005300,471.0,427.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,68.0,50.0,34.0,96.0,76.0,0.0,27.0,2016.0
642,13121005300,465.0,445.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,18.0,32.0,62.0,44.0,72.0,103.0,0.0,9.0,2017.0
643,13121008400,887.0,873.0,31.0,20.0,34.0,48.0,58.0,19.0,11.0,74.0,112.0,85.0,92.0,33.0,57.0,104.0,41.0,40.0,0.0,14.0,0.0,0.0,0.0,14.0,2012.0
644,13121008400,920.0,900.0,19.0,19.0,24.0,18.0,67.0,18.0,7.0,44.0,131.0,94.0,159.0,34.0,35.0,72.0,100.0,30.0,9.0,20.0,0.0,0.0,0.0,20.0,2013.0
645,13121008400,966.0,959.0,36.0,21.0,25.0,28.0,49.0,32.0,18.0,72.0,125.0,128.0,167.0,30.0,60.0,52.0,61.0,11.0,27.0,0.0,17.0,0.0,0.0,7.0,2014.0
646,13121008400,938.0,918.0,29.0,23.0,0.0,29.0,7.0,35.0,20.0,114.0,107.0,76.0,185.0,43.0,60.0,67.0,78.0,11.0,20.0,0.0,14.0,0.0,0.0,0.0,2015.0
647,13121008400,948.0,921.0,33.0,26.0,0.0,50.0,9.0,13.0,29.0,135.0,87.0,89.0,154.0,41.0,58.0,69.0,80.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2016.0
648,13121008400,1015.0,955.0,45.0,0.0,25.0,60.0,11.0,14.0,30.0,142.0,56.0,114.0,110.0,86.0,45.0,43.0,22.0,67.0,85.0,0.0,0.0,0.0,0.0,0.0,2017.0
649,13121008302,409.0,386.0,30.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,55.0,90.0,22.0,47.0,50.0,0.0,10.0,31.0,0.0,37.0,6.0,0.0,0.0,23.0,2012.0
650,13121008302,382.0,359.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,92.0,0.0,39.0,68.0,29.0,0.0,25.0,24.0,0.0,16.0,0.0,0.0,23.0,2013.0
651,13121008302,342.0,315.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,75.0,23.0,25.0,77.0,12.0,0.0,25.0,27.0,0.0,7.0,0.0,0.0,27.0,2014.0
652,13121008302,394.0,389.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,53.0,33.0,32.0,125.0,19.0,34.0,14.0,26.0,0.0,10.0,0.0,0.0,0.0,2015.0
653,13121008302,318.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,23.0,34.0,8.0,120.0,13.0,45.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,2016.0
654,13121008302,329.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,22.0,28.0,109.0,12.0,15.0,71.0,28.0,0.0,0.0,0.0,0.0,0.0,2017.0
655,13121005200,552.0,525.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,0.0,0.0,56.0,85.0,71.0,135.0,70.0,0.0,0.0,27.0,2012.0
656,13121005200,469.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,48.0,93.0,33.0,214.0,23.0,0.0,0.0,32.0,2013.0
657,13121005200,679.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,18.0,53.0,34.0,36.0,314.0,146.0,0.0,0.0,40.0,2014.0
658,13121005200,847.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,16.0,43.0,19.0,52.0,398.0,206.0,0.0,0.0,0.0,2015.0
659,13121005200,982.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,82.0,0.0,19.0,39.0,21.0,62.0,387.0,329.0,0.0,0.0,0.0,2016.0
660,13121005200,829.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,76.0,0.0,17.0,0.0,0.0,34.0,231.0,261.0,115.0,54.0,0.0,2017.0
661,13121008500,778.0,714.0,45.0,0.0,8.0,0.0,0.0,18.0,10.0,16.0,27.0,144.0,75.0,77.0,23.0,68.0,12.0,56.0,27.0,0.0,52.0,44.0,12.0,64.0,2012.0
662,13121008500,762.0,694.0,6.0,0.0,15.0,0.0,0.0,18.0,18.0,8.0,31.0,104.0,84.0,75.0,42.0,74.0,75.0,40.0,19.0,0.0,30.0,30.0,25.0,68.0,2013.0
663,13121008500,616.0,590.0,7.0,0.0,0.0,0.0,0.0,17.0,24.0,16.0,8.0,81.0,44.0,51.0,61.0,48.0,128.0,72.0,0.0,0.0,17.0,0.0,16.0,26.0,2014.0
664,13121008500,615.0,582.0,7.0,0.0,0.0,0.0,0.0,18.0,24.0,17.0,9.0,37.0,29.0,63.0,58.0,40.0,187.0,83.0,0.0,0.0,10.0,0.0,0.0,0.0,2015.0
665,13121008500,613.0,547.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,12.0,19.0,71.0,90.0,16.0,186.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0
666,13121008500,579.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0,18.0,7.0,123.0,40.0,139.0,93.0,59.0,0.0,0.0,0.0,0.0,0.0,2017.0
667,13121008202,494.0,449.0,16.0,46.0,0.0,0.0,28.0,0.0,25.0,25.0,19.0,26.0,59.0,22.0,0.0,36.0,17.0,92.0,32.0,6.0,0.0,0.0,0.0,45.0,2012.0
668,13121008202,466.0,420.0,0.0,19.0,0.0,0.0,0.0,6.0,16.0,0.0,13.0,55.0,76.0,45.0,34.0,38.0,22.0,48.0,47.0,1.0,0.0,0.0,0.0,46.0,2013.0
669,13121008202,463.0,419.0,0.0,21.0,0.0,0.0,7.0,6.0,10.0,0.0,6.0,42.0,35.0,61.0,37.0,36.0,58.0,48.0,39.0,13.0,0.0,0.0,0.0,44.0,2014.0
670,13121008202,457.0,409.0,0.0,20.0,0.0,0.0,6.0,6.0,11.0,0.0,8.0,37.0,27.0,53.0,38.0,39.0,41.0,103.0,10.0,10.0,0.0,0.0,0.0,0.0,2015.0
671,13121008202,469.0,443.0,0.0,22.0,0.0,0.0,6.0,5.0,9.0,0.0,6.0,45.0,14.0,60.0,39.0,88.0,41.0,76.0,28.0,4.0,0.0,0.0,0.0,0.0,2016.0
672,13121008202,419.0,406.0,0.0,6.0,31.0,0.0,5.0,7.0,10.0,0.0,0.0,32.0,28.0,45.0,23.0,44.0,80.0,54.0,36.0,5.0,0.0,0.0,0.0,0.0,2017.0
673,13121008601,981.0,907.0,101.0,47.0,35.0,0.0,70.0,36.0,12.0,42.0,16.0,117.0,22.0,52.0,54.0,80.0,66.0,63.0,51.0,21.0,4.0,18.0,0.0,74.0,2012.0
674,13121008601,1069.0,1016.0,106.0,34.0,71.0,0.0,0.0,36.0,12.0,26.0,68.0,158.0,21.0,31.0,65.0,90.0,122.0,91.0,38.0,13.0,1.0,33.0,0.0,53.0,2013.0
675,13121008601,1090.0,1041.0,98.0,10.0,102.0,16.0,0.0,37.0,18.0,9.0,129.0,126.0,22.0,26.0,58.0,66.0,119.0,128.0,24.0,25.0,0.0,28.0,0.0,49.0,2014.0
676,13121008601,1125.0,1056.0,43.0,23.0,111.0,32.0,0.0,34.0,51.0,9.0,153.0,127.0,33.0,18.0,67.0,51.0,96.0,127.0,39.0,26.0,0.0,16.0,0.0,0.0,2015.0
677,13121008601,1080.0,1014.0,25.0,22.0,85.0,62.0,15.0,17.0,49.0,0.0,229.0,78.0,26.0,17.0,71.0,15.0,82.0,134.0,43.0,28.0,0.0,16.0,0.0,0.0,2016.0
678,13121008601,1122.0,1082.0,20.0,37.0,114.0,79.0,52.0,0.0,31.0,18.0,204.0,57.0,60.0,33.0,51.0,34.0,81.0,120.0,56.0,35.0,0.0,0.0,0.0,0.0,2017.0
679,13121008301,521.0,521.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,64.0,121.0,71.0,21.0,0.0,29.0,6.0,93.0,37.0,22.0,33.0,0.0,0.0,0.0,0.0,2012.0
680,13121008301,582.0,563.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,47.0,78.0,82.0,58.0,0.0,27.0,20.0,120.0,43.0,23.0,37.0,0.0,0.0,0.0,19.0,2013.0
681,13121008301,588.0,554.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,50.0,9.0,86.0,66.0,22.0,48.0,19.0,85.0,122.0,24.0,0.0,0.0,0.0,0.0,34.0,2014.0
682,13121008301,640.0,602.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,50.0,45.0,70.0,97.0,27.0,37.0,33.0,72.0,109.0,24.0,0.0,0.0,0.0,0.0,0.0,2015.0
683,13121008301,601.0,543.0,0.0,0.0,17.0,0.0,0.0,18.0,0.0,16.0,46.0,58.0,122.0,17.0,35.0,33.0,58.0,85.0,0.0,0.0,38.0,0.0,0.0,0.0,2016.0
684,13121008301,618.0,498.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,28.0,49.0,46.0,70.0,55.0,29.0,44.0,29.0,92.0,29.0,0.0,0.0,0.0,0.0,0.0,2017.0
685,13121005501,535.0,505.0,104.0,7.0,0.0,0.0,0.0,0.0,32.0,10.0,18.0,23.0,17.0,30.0,16.0,53.0,45.0,90.0,10.0,33.0,17.0,0.0,0.0,30.0,2012.0
686,13121005501,617.0,562.0,89.0,5.0,0.0,0.0,0.0,0.0,31.0,13.0,26.0,25.0,12.0,43.0,42.0,32.0,70.0,52.0,69.0,41.0,12.0,0.0,0.0,55.0,2013.0
687,13121005501,664.0,627.0,53.0,4.0,0.0,0.0,0.0,0.0,35.0,15.0,25.0,0.0,49.0,60.0,60.0,13.0,116.0,23.0,110.0,49.0,15.0,0.0,0.0,37.0,2014.0
688,13121005501,648.0,608.0,58.0,4.0,4.0,0.0,0.0,0.0,17.0,17.0,8.0,0.0,42.0,65.0,68.0,14.0,87.0,81.0,46.0,79.0,18.0,0.0,0.0,0.0,2015.0
689,13121005501,601.0,551.0,35.0,6.0,23.0,6.0,0.0,0.0,22.0,20.0,10.0,0.0,21.0,42.0,62.0,12.0,41.0,116.0,35.0,79.0,21.0,0.0,0.0,0.0,2016.0
690,13121005501,623.0,556.0,30.0,9.0,24.0,10.0,0.0,0.0,9.0,32.0,9.0,0.0,36.0,54.0,34.0,44.0,0.0,141.0,16.0,57.0,48.0,3.0,0.0,0.0,2017.0
691,13121005700,433.0,401.0,64.0,35.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,33.0,22.0,73.0,10.0,21.0,14.0,5.0,0.0,0.0,0.0,32.0,2012.0
692,13121005700,465.0,438.0,71.0,29.0,8.0,41.0,22.0,0.0,0.0,0.0,0.0,32.0,42.0,11.0,6.0,111.0,9.0,14.0,35.0,7.0,0.0,0.0,0.0,27.0,2013.0
693,13121005700,590.0,555.0,93.0,45.0,0.0,57.0,24.0,6.0,5.0,17.0,16.0,44.0,22.0,40.0,10.0,50.0,75.0,11.0,36.0,4.0,0.0,0.0,0.0,35.0,2014.0
694,13121005700,582.0,544.0,102.0,30.0,6.0,34.0,22.0,5.0,8.0,25.0,15.0,47.0,9.0,46.0,25.0,62.0,54.0,37.0,11.0,6.0,0.0,0.0,0.0,0.0,2015.0
695,13121005700,621.0,591.0,105.0,32.0,15.0,35.0,16.0,5.0,0.0,34.0,17.0,34.0,21.0,26.0,34.0,75.0,49.0,52.0,17.0,12.0,0.0,12.0,0.0,0.0,2016.0
